,audiocap_id,youtube_id,start_time,caption
17017,57394,TiJEhAs2Nck,30,Someone belches multiple times
17018,48795,NvZCQ0Zgrd8,60,A woman talks and laughs followed by someone cheering
17019,48790,NvPTwDQ7ge0,30,Motor running roughly
17020,48793,NvX71TeDskw,30,Shuffling on the ground followed by oinking
17021,10556,3FCSpF1DxAo,18,Pet whimpering in an animated way
17022,10557,3FD-Rou9-9A,250,A man speaking then gunshots
17023,10554,3F3GzYP7izQ,30,People talk and laugh while water sloshes and ducks quack
17024,10555,3F3iosjm8BY,0,A swift swoosh followed by a female giving a speech
17025,10552,3F09PXqCRfs,0,A bird is chirping then a dog barks along with some chain jangling noise
17026,99693,x_lVuVXYRSg,50,A vehicle engine works in idle and then a man briefly talks
17027,10558,3FDfpFhGXuM,30,Female giving speech
17028,10559,3FF6Gb1BchU,30,Man giving a speech
17029,63212,XjomkR7PdvA,180,"A computer voice is talking and beeps sound then a man talks at the same time as the computer voice, more beeps and the man gets the last word"
17030,78453,hd8Y3hce-nU,10,A woman speaks softly and then makes kissing noises
17031,95149,u5reXfif2n0,20,An idle vehicle engine running then revving
17032,63216,XjtBzrBKllo,540,An engine running and a man speaking
17033,95142,u5dK9XUHpyI,20,A quick swoosh followed by a burst emitting whooshing sounds
17034,63219,Xk-bZEV2tTc,30,A helicopter flying as a group of people speak in the background
17035,95146,u5fqr_YfkcE,210,Hissing and high pitched whooshing followed by a faint click
17036,88886,pK0UiFHP0iw,240,Faucet water dripping as a woman speaks followed by a metal clank and plastic scrapping
17037,95145,u5fKWjtfVO0,70,Church bells ring loudly in the distance multiple times
17038,8822,2XnqrYjVr9Q,30,A man is giving a speech
17039,8823,2XrOqh7xsEg,18,A dog is make excited noises and barks and a man speaks
17040,8820,2Xi8Kw8sF7w,30,Water is splashing and men are yelling and clapping
17041,8826,2Xu7G_5dcHU,120,Rain is falling and wind is blowing
17042,8827,2XzU34naShY,2,Women giving a speech
17043,8828,2Y-BBhzwCfI,30,A car engine is started up
17044,30869,CqhYEZuCgZ8,90,Someone laughs very loudly
17045,34369,EkBUAZR_CRg,20,Light rainfall as thunder goes off from a distance
17046,8097,2Fh-1K9q5GY,320,"Faint, quiet beeping"
17047,34361,Ek0zvDs3u4Q,30,Continuous crowd cheering and cheering
17048,34367,Ek8OJ5ra3KI,30,"Birds are chirping and singing, the wind is blowing slightly, and a hum is present in the background"
17049,34365,Ek5LjBZ0z80,110,Laughter sounds followed by a woman burping and talking
17050,71402,cX0UaeR-pu8,30,People speaking with many sheep bleating
17051,62207,X2nGWu8jqJc,10,A toilet is flushed as a fan is running continuously in the background
17052,8096,2FZRNzNXEts,3,A cat meows and then cries out as a man is talking and laughing
17053,96162,utIk9aZtZYw,30,"A foghorn sounds followed by splashes of water, after which a foghorn sounds again"
17054,58499,UTKoMUu6D1I,170,A toilet flushing followed by a man talking then wind blowing into a microphone
17055,73341,duINjUpiOK0,120,A toilet flushes nearby once
17056,62204,X2bF27KKlDk,460,A train rattle by on tracks nearby and shortly after that a steam whistle hisses
17057,101131,yj7x8a-nrn4,160,A man speaks while birds chirp in the background
17058,67820,_xMZGP1tYjw,230,A spray is triggered followed by a man talking
17059,67823,_xXv2ojMr20,0,A man speaks as food sizzles
17060,67825,_xZvozCKg0w,230,A young man speaking as metal clacks several times before ratcheting then clanking several more times
17061,67826,_x_1bcq73B4,170,A fire engine siren wails and a man speaks over a radio
17062,67827,_xaOh4f5Ovk,60,A woman talks followed by someone burps and several laughs
17063,92551,s6QbUSa93vU,330,Music in background whistling a growl and a scream and groan
17064,58516,UUc8zuvKcyg,12,A truck engine idling
17065,24539,9f12-ViEhrA,30,A man speaking
17066,28523,B_eqRry1qeQ,30,A person talking with a humming in the background
17067,24533,9evG9hUZCEc,27,"A car engine starts up, revs a couple of times and idles"
17068,24532,9etV_TT9_xY,20,"A motorized bicycle accelerating and revving, followed by a males voice"
17069,24531,9esovZc8MlY,10,A man talks as a motorcycle starts up and revs up louder
17070,24537,9f-70P9YdL0,160,Water running with two women speaking
17071,24536,9ey0Q1Q-jro,30,An engine running and bell ringing
17072,24535,9ewySqF6pZs,60,Vehicles zooming by quickly
17073,24534,9evfaEW9ZtY,30,"Distorted speech, followed by normal speech"
17074,91494,rJY7KGtUARU,120,Vibrations from an accelerating car with loud pops and squealing tires
17075,62209,X2pjSG6WI08,12,An airplane engine running
17076,91496,rJiO6jT0iqQ,430,A man talks and a crowd laughs and cheers
17077,1560,#NAME?,460,There is snoring and throat clearing
17078,1561,#NAME?,60,Rain hitting the ground with a popping sound
17079,1562,#NAME?,70,Sounds of noisy road traffic
17080,1563,#NAME?,30,Men are conversing over the rumble of an engine
17081,1567,#NAME?,480,"A man speaking and a dial tone, dialing"
17082,77543,gyuZ0eSl44o,50,A helicopter sound followed by a sharp fast rasp
17083,73641,e6jayx-b9hI,30,A small motor revs while water gurgles
17084,73643,e72nPmzuuKo,200,A man speaking with a constant hum followed by vibrations
17085,73642,e6y_ejwxrng,10,"Wind rustling, a soft fart, a young male speaks, then cracks joints"
17086,91274,r8gGDkr9ewc,30,A car revs up and screeches multiple times nearby as police sirens sound
17087,35092,FBRE5H5ObmM,30,Metal churning followed by static and an audio feed cutting off then more metal churning while a man yells and horse trots
17088,28197,BREBO5FUC60,220,A person talks on a telephone while a woman talks nearby
17089,28190,BR6rX-qYArQ,23,A man speaks as footsteps and fighting sounds follow
17090,48584,NmGVS36gJuE,30,A machine runs continuously
17091,79499,iN6QpvO38WM,100,"While people talk in the background, a thump, a whoosh and a slap occur, followed by a crowd clapping and cheering"
17092,79496,iMxZUcAmZD0,130,Engine revving and racing
17093,79494,iMufM-iloXQ,30,A high-pitch voice speaking as audio static hisses in the background
17094,79491,iModa730OHA,120,A man speaking while crinkling and peeling paper
17095,35542,FTbmv378bZ0,0,Several people talk and a kid cries
17096,35546,FTl0OEhnONo,0,A crowd cheering followed by some bangs and claps
17097,73393,dx9ayV5yLlY,170,"Typing on a keyboard is ongoing, and an adult male speaks"
17098,92555,s6UBRgdkHc4,40,"A woman and man have a brief exchange, followed by the happy babble of young children"
17099,73396,dxG8xwvjapI,30,Water pouring and a banging noise
17100,76755,gQxCm-7Ncq8,30,Women are having a conversation with other voices in the background
17101,94744,tnoNP2fojm4,60,A drill machine works and a wood surface is tapped
17102,55290,SFpuFrMfYrI,30,A man speaks followed by water moving and splashing
17103,55294,SFvFFl_lWMg,6,A man speaks and something sprays
17104,55298,SG2ArQE83SU,130,A person talking with crinkling sounds in the background
17105,22261,8XXv5ZvstFg,120,Paper is torn over and over again
17106,22260,8XVcVotWIiE,2,Food is being fried
17107,22263,8X_ZTy-pAPs,550,Some kids speak and laugh and a man laughs
17108,22265,8Xdq4cSpwl4,90,A female voice talking while food is sizzling in the background
17109,22264,8XalIJP9taw,0,"An adult male speaks, then gunfire occurs"
17110,22267,8Xh6Nzwqtsc,30,"A metal clank occurs, then a clink and hissing"
17111,22269,8XnNPd5bELs,30,A gun is fired multiple times and ducks quack
17112,22268,8XjSd8duoIk,30,A man is talking
17113,58963,UodaylsIZxE,290,Loud humming and vibrations
17114,97211,vi8q_Tbq2qA,0,An engine revving intermittently
17115,88195,op6saU_u11k,180,An object is tapped several times
17116,27370,B0kQWWPWrfY,30,An vehicle running rapidly
17117,27373,B0u9TrEJnFA,170,"An adult male gag, coughs and burps, another adult male speaks and laughs, and an adult female speaks and laughs"
17118,27376,B0wpFaX8CMM,0,A man speaking and a child laughing
17119,27377,B0xgmSVMzd0,0,A machine chugging followed by a man speaking
17120,27379,B0z4f6sfrfE,120,High pitched intermittent drilling
17121,75949,fqqp-O3Av84,30,A clock is ticking with a steady sound
17122,101764,zDt9EtdjbAU,60,Distant clip clops with people speaking
17123,98645,wlsvsa9V73E,30,Clanking sound with sizzling and knocking
17124,98640,wliRjotVuBI,50,Helicopter blades hum and whoosh as a helicopter takes off
17125,99998,xoq9oHff9Cc,0,A train engine goes by quickly blowing the horn
17126,25289,A2kNjqc0970,30,Infant crying and whimpering
17127,25287,A2fwPWv_2vE,30,A child crying and man speaking
17128,25284,A2a3YG47itI,0,Revving engine accelerating away quickly
17129,25285,A2cuu056TZE,14,A man and women speaking followed by laughter
17130,25282,A2Zm4EG-nIQ,0,Humming of an idling engine
17131,25283,A2_KRkgdWTI,30,A truck is driving slowly
17132,99997,xok5Lon0jlE,60,A young person speaks and then a baby cries
17133,99996,xofhkS1oY8M,50,A sewing machine runs in a few bursts and the hum of other machines are in the background
17134,32011,DRk1rfp90wk,30,Vehicle followed by a clank and siren
17135,55835,Se0YhVLGxlw,20,Air flows and something pops
17136,55833,Sdxhdca8N3s,5,Honking and ringing followed by rattling and humming of a passing vehicle
17137,32015,DRpudq5X4zw,250,A vehicle running continuously
17138,47492,N5MUr9lLjAw,70,Church bells ring and wind blows
17139,22484,8dfTGAvuINk,28,People cheering and clapping
17140,22487,8djT1T_5wOU,30,A clock is ticking
17141,22480,8dSgX-97EIo,14,A persistent buzzing
17142,22483,8dbw88cOxzg,120,A bell is ringing continuously
17143,22488,8djbTW2J6tQ,30,A man speaking and another yelling
17144,92697,sDUp1bJnPb8,90,Rain falls as metal clangs and thunder roars in the distance
17145,89726,pwx1_ezPgdk,10,Several pigeons coo and flap their wings
17146,95802,ubM1QAcd9Zw,190,Wind blows and children speak
17147,57473,TmF9tYZDX0Y,10,A group of frogs are croaking with white noise
17148,24883,9rjQjEg-XV0,0,Dishes clanking
17149,24882,9rhb1nr3DKk,30,An engine chugging loudly and quickly
17150,24887,9rsqWlydFqo,0,Crowd applauding
17151,24884,9rjupMNRtPw,14,Loud vibrating and popping
17152,84122,lnIpd7ZYaz0,20,A sewing machine hums quickly and continuously
17153,61623,Wc01EYoZeC0,10,A man speaks then burping and laughing
17154,92695,sDU0X-GLQHQ,160,Water running with ambient stream noises
17155,84129,ln_UfjGE5a8,40,A baby and a woman whisper
17156,64902,YucYLLOb88c,200,A drill running while a man talks
17157,72987,ddi-jTn_7NY,70,A person talks as water pours out of a faucet and a box drops
17158,37798,Grtgyw9jhVQ,0,Male narration followed by engine starting
17159,37794,GrntNLSBTzg,0,A public transportation door shuts
17160,37792,GrktxDOkA78,260,Machine guns fire loudly and rapidly in the distance multiple times
17161,79808,ibybN7718qw,60,Water trickles out of a faucet into a pool
17162,3513,0OepxgRRX3U,25,Motor idling and men speaking
17163,3512,0Ocu0TjxjsQ,30,Man speaking then scream
17164,3511,0OceKnIox08,30,An adult male is speaking
17165,75051,fAxHss0GwVs,30,A car driving with a young child yelling and another young boy talking
17166,3516,0OjLizSR3NI,30,The human communication about the something and also hear the flow of water sounds
17167,3514,0OfJ9B6o07M,30,A car engine is running and is accelerated
17168,70662,bxfqPedjvVU,360,An audience laughs and men talk
17169,70661,bxfdN9cluBM,0,Humming of passing traffic with wind blowing and a motorcycle ticking
17170,70667,by02DAnASfU,40,A man speaks as a pan sizzles
17171,100293,y3SotmBmLRg,460,A man speaking with some light rustling then light laughter from a crowd
17172,14624,4y0p-xlsrkg,270,Man speaking with crumpling noise in background
17173,14625,4y1hbUfg1YA,3,"A beep, followed by a mechanical noise. Two more beeps followed by a mechanical noise"
17174,14626,4y3F3MDEE5Y,430,A whistle and then male talking and a female and male laugh
17175,14620,4xwO77J2vDs,30,A can of spray paint being shaken and sprayed
17176,14621,4xxVui3uWTQ,30,The loudness of a revving vehicle engine
17177,14622,4xz6tfSelb0,40,"A man talks, then an animal chewing"
17178,14623,4y-QaBgcrKA,30,An engine is vibrating rapidly
17179,14629,4y7T1Zuc1kA,30,Birds whistling and flapping with background voice
17180,71533,cbyVbMCb5YU,30,A vehicle passes in the background while people speak
17181,92791,sIB9Ulo4Fh8,10,A motorboat moves further away
17182,37728,Gp2Lcfd1NBU,570,A man talks and types on a keyboard
17183,30410,C_kFFiQABjM,150,A man speaks while a woman laughs then a child talks and a chirping takes place
17184,83478,lJ6fEVn7IlM,180,A propeller airplane is flying closer continuously and a man speaks
17185,102719,zziOzM8mqJg,30,People laughing and talking followed by whistling
17186,102718,zzgkr5GaR4Y,30,A child screams as others speak and laugh
17187,102712,zzT3SE2KB-o,30,A vehicle revving several times then running idle followed by another vehicle engine revving
17188,102711,zzRuoMKmuus,40,A man talking while a woman yells in the distance as a door slams followed by goats baaing alongside a person whistling and clapping
17189,102710,zzKjV0o2Nb4,130,A truck engine revving then turning off as tires skid on dirt and gravel
17190,33850,ES8tYo6IYOg,1,A man and woman talk one after another and then a gun is cocked and fired a few times and drums play
17191,89611,pqypBwIgSGg,90,Male voices then loud music then action sounds of gunshots
17192,44374,L3SofyvgObU,30,A bell tolls as a dog barks in the distance during audio hissing
17193,40747,IiS9mCPPuK0,80,An aircraft engine flying by
17194,59266,V0ArdRv64cw,40,"A toilet flushes loudly nearby while water pours, followed by a slow trickle of water"
17195,40748,IiSasd-O_wc,100,People speak and birds chirp
17196,40749,IiTAMq0bnrI,30,Soft laughing and talking in the background
17197,90387,qRPVEtbwDS0,30,Several continuous taps followed by brief silence
17198,47214,MuqQE00UlhQ,590,Chicks are cheeping and a mother fowl calls while shuffling and clanking occur and an adult male speaks
17199,47211,MudqDItuFNA,120,People talk and then ducks make noises
17200,76084,fwkwjnFBbJI,30,A man speaks followed by humming and spraying
17201,39593,Hznf0w64S-0,120,An industrial toilet continually runs water at a high rate of speed
17202,101492,z0GZ8UqzVcA,440,A man talking and crinkling of plastic
17203,83095,l1CW-yeY7bw,10,People speaking with high pitched squeaking followed by vibrations
17204,77973,hHnGVyirtjI,460,A door is slammed
17205,90385,qRL6lhFHETg,30,Hissing with people speaking faintly in the distance
17206,77971,hHcwwhv9C_I,30,A toilet flushes and drains and then gurgles
17207,77977,hHtD0A32Q0Q,230,Wind blowing in a microphone as an aircraft engine hisses in the distance
17208,77975,hHneT3ocF0Q,30,An idle vehicle engine running
17209,101494,z0I_UBLroNM,40,A young girl speaking then a woman speaking
17210,72255,d7dbGbOXXqc,140,A spinning beatable sound against a pot and someone talking
17211,61745,WiYQQTTXznM,50,Motorcycle engine runs in idle followed by a horn beeping
17212,72258,d7o6UZLSWMg,150,A vehicle moves
17213,15289,5Fb4UB7Rw2Q,330,A small motor running and whirring
17214,15285,5FVCZwJw46k,370,A man speaks and a horn blares in the background
17215,15284,5FUholzEwVo,30,Sirens blare and vehicles speed past
17216,15287,5FaIJplw2B0,30,"An adult male is speaking, the wind is blowing, and rustling is present"
17217,15286,5FWimeCvbIY,260,"Woman speaking followed by child speaking, followed by woman's laughter"
